AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG
4,740201,ต. ตลาดกระทุ่มแบน,Talat Krathum Baen,7402,อ. กระทุ่มแบน,Krathum Baen,74,จ. สมุทรสาคร,Samut Sakhon,13.654,100.250
4,830107,ต. ราไวย์,Rawai,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,7.788,98.372
4,760120,ต. วังตะโก,Wang Tako,7601,อ. เมืองเพชรบุรี,Mueang Phetchaburi,76,จ. เพชรบุรี,Phetchaburi,13.134,99.893
4,220102,ต. วัดใหม่,Wat Mai,2201,อ. เมืองจันทบุรี,Mueang Chanthaburi,22,จ. จันทบุรี,Chanthaburi,12.611,102.105
4,103103,แขวง บางโคล่,,1031,เขต บางคอแหลม,Bang Kho Laem,10,กรุงเทพมหานคร,Bangkok,13.694,100.516
4,191006,ต. ต้นตาล,Ton Tan,1910,อ. เสาไห้,Sao Hai,19,จ. สระบุรี,Saraburi,14.574,100.885
4,500507,ต. ตลาดขวัญ,Talat Khwan,5005,อ. ดอยสะเก็ด,Doi Saket,50,จ. เชียงใหม่,Chiang Mai,18.841,99.088
4,141504,ต. น้ำเต้า,Namtao,1415,อ. มหาราช,Maha Rat,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14.566,100.542
4,750306,ต. บางช้าง,Bang Chang,7503,อ. อัมพวา,Amphawa,75,จ. สมุทรสงคราม,Samut Songkhram,13.437,99.953
4,820501,ต. ตะกั่วป่า,Takua Pa,8205,อ. ตะกั่วป่า,Takua Pa,82,จ. พังงา,Phang-nga,8.829,98.362
4,130705,ต. บางโพธิ์เหนือ,Bang Pho Nuea,1307,อ. สามโคก,Sam Khok,13,จ. ปทุมธานี,Pathum Thani,14.042,100.515
4,830107,ต. ราไวย์,Rawai,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,7.598,98.360
4,730323,ต. งิ้วราย,Ngio Rai,7303,อ. นครชัยศรี,Nakhon Chai Si,73,จ. นครปฐม,Nakhon Pathom,13.807,100.212
4,940107,ต. กะมิยอ,Kami Yo,9401,อ. เมืองปัตตานี,Mueang Pattani,94,จ. ปัตตานี,Pattani,6.854,101.318
4,141410,ต. ธนู,Thanu,1414,อ. อุทัย,Uthai,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14.355,100.622
4,141602,ต. บ้านใหม่,Ban Mai,1416,อ. บ้านแพรก,Ban Phraek,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14.655,100.586
4,900703,ต. ตาเครียะ,Takhria,9007,อ. ระโนด,Ranot,90,จ. สงขลา,Songkhla,7.789,100.269
4,510101,ต. ในเมือง,Nai Mueang,5101,อ. เมืองลำพูน,Mueang Lamphun,51,จ. ลำพูน,Lamphun,18.573,99.002
4,750213,ต. บ้านปราโมทย์,Ban Pramot,7502,อ. บางคนที,Bang Khonthi,75,จ. สมุทรสงคราม,Samut Songkhram,13.460,99.898
4,101701,แขวง ห้วยขวาง,,1017,เขต ห้วยขวาง,Huai Khwang,10,กรุงเทพมหานคร,Bangkok,13.769,100.577
4,840401,ต. อ่างทอง,Ang Thong,8404,อ. เกาะสมุย,Ko Samui,84,จ. สุราษฎร์ธานี,Surat Thani,9.619,99.679
4,610504,ต. ห้วยรอบ,Huai Rop,6105,อ. หนองขาหย่าง,Nong Khayang,61,จ. อุทัยธานี,Uthai Thani,15.371,99.900
4,200408,ต. นาเกลือ,Na Kluea,2004,อ. บางละมุง,Bang Lamung,20,จ. ชลบุรี,Chon Buri,12.912,100.778
4,840101,ต. ตลาด,Talat,8401,อ. เมืองสุราษฎร์ธานี,Mueang Surat Thani,84,จ. สุราษฎร์ธานี,Surat Thani,9.137,99.320
4,500111,ต. หนองหอย,Nong Hoi,5001,อ. เมืองเชียงใหม่,Mueang Chiang Mai,50,จ. เชียงใหม่,Chiang Mai,18.758,99.015
4,120403,ต. บางรักใหญ่,Bang Rak Yai,1204,อ. บางบัวทอง,Bang Bua Thong,12,จ. นนทบุรี,Nonthaburi,13.878,100.438
4,120606,ต. คลองพระอุดม,Khlong Phra Udom,1206,อ. ปากเกร็ด,Pak Kret,12,จ. นนทบุรี,Nonthaburi,13.930,100.479
4,560102,ต. แม่ต๋ำ,Mae Tam,5601,อ. เมืองพะเยา,Mueang Phayao,56,จ. พะเยา,Phayao,19.142,99.912
4,940904,ต. ตันหยงจึงงา,Tanyong Chueng Nga,9409,อ. ยะหริ่ง,Yaring,94,จ. ปัตตานี,Pattani,6.787,101.458
4,140711,ต. บ้านม้า,Ban Ma,1407,อ. บางปะหัน,Bang Pahan,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14.492,100.510
4,140121,ต. บ้านรุม,Ban Run,1401,อ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14.312,100.559
4,101904,แขวง บางพรม,,1019,เขต ตลิ่งชัน,Taling Chan,10,กรุงเทพมหานคร,Bangkok,13.752,100.442
4,140501,ต. บางบาล,Bang Ban,1405,อ. บางบาล,Bang Ban,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14.410,100.464
4,730309,ต. พะเนียด,Phaniat,7303,อ. นครชัยศรี,Nakhon Chai Si,73,จ. นครปฐม,Nakhon Pathom,13.795,100.123
4,740101,ต. มหาชัย,Mahachai,7401,อ. เมืองสมุทรสาคร,Mueang Samut Sakhon,74,จ. สมุทรสาคร,Samut Sakhon,13.552,100.280
4,120609,ต. อ้อมเกร็ด,Om Kret,1206,อ. ปากเกร็ด,Pak Kret,12,จ. นนทบุรี,Nonthaburi,13.909,100.453
4,140614,ต. คุ้งลาน,Khung Lan,1406,อ. บางปะอิน,Bang Pa-in,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14.295,100.621
4,502203,ต. ทุ่งรวงทอง,Thung Ruang Thong,5022,อ. แม่วาง,Mae Wang,50,จ. เชียงใหม่,Chiang Mai,18.554,98.849
4,750202,ต. บางสะแก,Bang Sakae,7502,อ. บางคนที,Bang Khonthi,75,จ. สมุทรสงคราม,Samut Songkhram,13.450,99.928
4,140110,ต. สวนพริก,Suan Phrik,1401,อ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14.391,100.558
4,103504,แขวง จอมทอง,,1035,เขต จอมทอง,Chom Thong,10,กรุงเทพมหานคร,Bangkok,13.693,100.468
4,501912,ต. ป่าบง,Pa Bong,5019,อ. สารภี,Saraphi,50,จ. เชียงใหม่,Chiang Mai,18.736,99.059
4,120206,ต. บางคูเวียง,Bang Khu Wiang,1202,อ. บางกรวย,Bang Kruai,12,จ. นนทบุรี,Nonthaburi,13.822,100.417
4,200604,ต. บ้านเชิด,Ban Soet,2006,อ. พนัสนิคม,Phanat Nikhom,20,จ. ชลบุรี,Chon Buri,13.444,101.144
4,110403,ต. บางจาก,Bang Chak,1104,อ. พระประแดง,Phra Pradaeng,11,จ. สมุทรปราการ,Samut Prakarn,13.616,100.536
4,750205,ต. บางคนที,Bang Khonthi,7502,อ. บางคนที,Bang Khonthi,75,จ. สมุทรสงคราม,Samut Songkhram,13.493,99.945
4,750209,ต. จอมปลวก,Chom Pluak,7502,อ. บางคนที,Bang Khonthi,75,จ. สมุทรสงคราม,Samut Songkhram,13.483,99.976
4,101704,แขวง สามเสนนอก,,1017,เขต ห้วยขวาง,Huai Khwang,10,กรุงเทพมหานคร,Bangkok,13.796,100.579
4,140513,ต. บางหลวงโดด,Bang Luang Dot,1405,อ. บางบาล,Bang Ban,14,จ. พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,14.419,100.430
4,101602,แขวง วัดท่าพระ,,1016,เขต บางกอกใหญ่,Bangkok Yai,10,กรุงเทพมหานคร,Bangkok,13.733,100.475
4,130708,ต. บ้านงิ้ว,Ban Ngio,1307,อ. สามโคก,Sam Khok,13,จ. ปทุมธานี,Pathum Thani,14.084,100.539
4,101203,แขวง ช่องนนทรี,,1012,เขต ยานนาวา,Yannawa,10,กรุงเทพมหานคร,Bangkok,13.682,100.533
4,540101,ต. ในเวียง,Nai Wiang,5401,อ. เมืองแพร่,Mueang Phrae,54,จ. แพร่,Phrae,18.140,100.142
